"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","x_51","x_52","x_53","x_54","x_55","x_56","x_57","x_58","T","Y"
"2997",28,"C",20,12,60,134,0,0,0,0,0,0,0,0,2,1,0,9,85,12,"J",1,53,"E",15,80,156,34,9,1,0,0,0,78,28,650,56,0,8,10,2,0,9,61,20,0,0,0,0,0,0,0,0,0,0,0,46,37,0,9.8780494034219
"2998",29,"C",50,14,61,155,0,0,1,0,0,4,0,1,0,0,0,10,45,18,"J",1,43,"E",13,78,182,37,9,0,0,0,0,80,36,535,56,1,9,9,2,0,7,62,19,0,0,0,0,0,0,0,0,0,0,0,47,37,1,14.909163726797
"2999",34,"C",0,0,64,120,0,0,0,0,0,0,0,0,0,0,1,17,105,10,"F",1,93,"E",10,80,136,33,18,0,0,0,0,79,35,460,47,0,9,9,0,3,4,62,20,0,0,0,0,0,0,0,0,0,0,0,46,40,1,-2.37513705454233
"3000",34,"C",20,17,65,138,0,0,1,0,0,0,1,0,0,0,0,11,65,12,"J",1,70,"E",13,80,159,36,12,0,3,0,0,81,36,420,67,0,2,8,2,0,2,48,15,0,0,0,2,0,0,0,0,0,0,0,46,39,1,18.7022452606669
"3001",19,"C",20,10,62,120,0,0,0,0,0,3,0,0,0,0,0,9,55,10,"J",1,53,"E",11,68,134,22,10,0,0,0,0,79,27,455,46,1,9,9,2,0,7,73,25,0,0,0,0,0,0,0,0,0,0,0,47,41,1,16.5019738572506
"3002",21,"C",40,6,59,85,0,2,0,0,0,0,0,0,0,0,0,10,55,12,"J",1,73,"E",15,68,106,23,12,0,0,0,0,69,34,400,47,0,8,9,3,0,6,63,19,0,0,1,0,0,0,0,0,0,0,0,46,41,1,14.7527724126115
"3003",24,"C",0,0,67,130,0,0,1,0,0,0,0,0,0,1,0,12,45,10,"I",1,70,"B",14,74,153,25,12,0,0,0,0,80,33,425,75,1,6,9,2,0,4,59,19,0,0,0,0,0,0,0,0,0,0,0,46,37,1,18.8817906593622
"3004",18,"C",5,5,66,117,0,0,0,0,0,0,0,0,0,0,0,10,35,7,"J",1,30,"E",12,70,148,18,5,0,0,0,0,82,39,575,76,1,7,7,2,0,0,70,22,0,0,0,1,0,0,0,0,0,0,0,44,42,1,11.3944311558123
"3005",39,"C",20,25,61,150,0,0,0,0,0,0,0,0,1,0,1,12,105,20,"J",1,60,"E",14,80,162,42,11,2,2,0,0,88,36,410,63,1,9,9,2,0,4,69,23,0,0,0,0,0,0,0,0,0,0,0,44,39,1,18.3237904371423
"3006",17,"C",15,4,62,130,0,0,0,0,0,0,0,0,0,0,0,8,15,18,"J",1,20,"E",13,70,150,19,8,0,0,0,0,78,36,410,58,1,9,10,2,0,6,67,22,0,0,0,0,0,0,0,0,0,0,0,46,40,1,4.31942015561327
"3007",18,"C",20,6,64,115,0,0,0,0,0,1,0,1,0,0,1,9,75,5,"J",1,53,"E",11,74,144,20,8,0,0,0,0,77,38,240,69,1,8,8,4,0,7,76,24,6,0,0,0,0,0,0,0,0,1,1,46,39,1,20.7320330978028
"3008",25,"C",0,0,65,122,0,0,0,0,0,0,0,0,0,0,1,15,55,10,"K",1,87,"E",13,80,149,27,17,0,1,0,0,84,38,470,59,1,9,10,0,2,5,57,18,0,0,0,0,0,0,0,0,0,0,0,48,44,0,10.7043393891727
"3009",27,"C",4,11,63,165,0,0,1,0,0,0,0,0,0,0,0,7,75,7,"J",1,73,"E",13,80,181,35,12,0,0,0,0,82,35,415,50,1,8,9,3,0,6,69,23,0,0,0,0,0,0,0,0,0,0,0,46,36,1,10.4881849533424
"3010",21,"C",0,0,65,135,0,0,1,0,0,2,0,0,2,1,1,12,75,10,"I",1,73,"B",13,64,137,22,12,0,0,0,0,80,38,340,53,1,9,9,0,2,5,49,15,0,0,0,0,0,0,0,0,0,0,0,47,40,0,10.608418030553
"3011",18,"C",0,1,64,135,0,0,0,0,0,0,0,0,1,0,0,12,25,7,"G",1,50,"E",11,82,158,20,12,0,0,0,0,79,33,500,47,1,9,9,0,2,3,66,21,0,0,0,0,0,0,0,0,0,0,0,47,39,0,10.6699934854879
"3012",19,"C",10,2,67,155,0,0,0,0,0,0,0,0,0,0,0,12,85,14,"J",1,53,"E",15,82,177,25,9,0,0,0,0,80,35,385,52,0,9,10,2,0,9,57,18,0,0,0,0,0,0,0,0,0,0,0,46,37,1,16.9203361207314
"3013",17,"C",3,3,66,128,0,0,0,0,0,0,0,1,0,0,0,10,85,10,"J",1,40,"E",14,88,143,24,5,0,0,0,0,82,39,440,44,0,9,9,3,0,5,60,18,0,0,0,0,0,0,0,2,0,0,1,45,40,1,14.7681645284552
"3014",22,"C",0,0,63,111,0,1,0,0,0,1,0,0,0,1,1,12,65,10,"I",1,50,"B",16,72,136,31,11,0,0,0,0,85,39,600,52,0,6,8,3,0,1,62,19,1,0,0,0,0,0,0,0,0,0,0,45,49,1,15.175454646182
"3015",24,"C",40,12,66,220,0,0,0,0,0,1,3,0,2,0,0,9,55,15,"J",1,47,"E",12,80,220,31,10,0,0,0,0,76,28,500,52,1,7,9,2,0,3,51,17,0,0,0,0,0,0,0,0,0,0,0,45,40,1,13.1189377444993
"3016",17,"C",5,1,64,102,0,0,1,0,0,0,0,0,0,0,0,12,65,7,"J",1,77,"E",12,76,120,19,12,0,0,0,0,81,32,310,58,1,4,8,5,0,6,54,17,0,0,0,1,0,0,0,0,0,0,0,45,36,1,17.5951738282161
"3017",21,"C",0,0,61,138,0,0,0,1,0,0,0,2,2,0,1,12,85,7,"J",1,70,"E",9,78,156,26,12,0,0,0,0,81,38,440,54,0,6,8,2,0,4,60,20,0,0,0,0,0,0,0,0,0,0,0,45,40,1,16.7130227929738
"3018",37,"C",0,0,60,200,0,0,0,0,2,0,1,0,2,0,0,2,55,8,"N",1,73,"D",11,72,206,34,12,1,0,0,0,72,32,400,57,0,8,8,2,0,4,57,18,0,0,1,0,0,0,0,0,0,0,0,44,40,1,14.5074227551011
"3019",25,"C",15,9,61,113,0,0,0,0,0,0,1,0,0,0,0,12,35,12,"J",1,33,"E",14,72,132,28,9,0,0,0,0,79,31,580,50,0,7,8,2,0,0,64,19,0,0,0,0,0,0,0,0,0,0,0,45,40,0,5.81736519570135
"3020",17,"C",0,1,62,113,0,0,0,0,0,0,2,0,1,0,0,11,35,10,"J",1,63,"B",12,80,133,19,12,0,0,0,0,85,32,510,42,0,8,8,2,0,6,52,17,0,0,0,0,0,0,0,0,0,0,0,46,39,1,16.0883267806658
"3021",29,"C",0,0,64,130,0,0,0,0,0,0,0,0,0,0,0,12,55,15,"J",1,83,"E",12,92,156,30,13,0,0,0,0,86,40,480,61,0,7,8,2,0,1,62,20,0,0,0,0,0,0,0,0,0,0,0,46,39,1,11.0879365035442
"3022",21,"C",20,8,63,125,0,0,0,0,0,0,1,0,0,1,0,11,65,10,"J",1,57,"E",13,75,140,23,12,0,0,0,0,41,20,430,37,0,9,9,3,0,8,51,17,0,0,0,0,0,0,0,0,0,0,0,45,37,0,10.5539621438416
"3023",39,"C",0,0,63,100,0,0,0,0,0,0,2,1,1,0,1,12,75,5,"D",1,70,"B",16,78,121,30,12,0,1,0,0,78,36,350,41,1,9,9,0,2,4,67,21,0,0,0,0,0,0,0,0,0,0,0,45,35,1,14.6194419017512
"3024",21,"C",1,7,68,140,0,0,0,0,0,0,0,0,0,0,0,8,25,10,"A",1,50,"E",15,60,150,28,12,0,0,0,0,84,35,430,45,0,9,9,0,2,3,60,18,0,0,0,0,0,0,0,0,0,0,0,46,39,1,13.9449878277576
"3025",29,"C",2,10,62,101,0,0,1,0,0,1,1,0,0,0,1,12,105,14,"J",1,73,"E",15,70,127,29,12,1,0,1,0,81,30,525,55,0,8,10,2,0,10,63,21,0,0,0,0,0,0,0,0,0,0,0,45,35,1,16.3262247052869
"3026",22,"C",0,4,60,100,0,0,0,0,0,0,0,0,0,1,0,12,45,10,"J",1,67,"E",12,80,119,24,12,0,0,0,0,81,38,430,57,1,7,9,2,0,9,64,21,1,0,0,0,0,0,0,0,0,0,0,46,38,0,17.0716981507765
"3027",18,"C",20,3,61,108,0,0,0,0,0,1,0,0,0,0,0,12,55,5,"J",1,53,"E",14,60,137,19,11,0,0,0,0,84,32,265,54,1,1,6,3,0,5,81,27,0,0,0,1,0,0,0,1,0,0,0,47,40,1,17.2533249155287
"3028",26,"C",1,5,65,125,0,0,0,0,0,0,0,0,0,0,0,18,75,7,"H",1,93,"E",12,76,142,30,18,0,0,0,0,77,30,300,55,0,7,9,0,2,1,67,22,0,0,0,0,0,0,0,0,0,0,0,47,41,0,2.21732266697223
"3029",22,"C",20,10,61,132,0,0,0,0,0,1,1,0,0,0,0,8,85,7,"I",1,70,"B",10,80,152,28,12,0,0,0,0,81,40,445,62,0,8,9,2,0,5,51,16,0,0,0,0,0,0,0,0,0,0,0,45,41,1,16.1508421666997
"3030",25,"C",20,9,68,144,0,0,0,0,0,0,0,1,0,0,0,12,45,10,"J",1,53,"E",12,70,158,30,12,0,0,0,0,78,36,530,80,0,5,8,1,2,1,57,18,0,0,0,0,0,0,0,0,0,0,0,43,40,1,19.824833026601
"3031",23,"C",0,0,60,96,0,1,0,1,0,1,0,0,1,0,1,4,65,15,"F",1,43,"E",14,68,123,25,5,0,0,0,0,75,29,430,46,0,8,9,2,0,10,74,24,0,0,0,0,0,0,0,0,0,0,0,45,38,1,14.1126364511438
"3032",19,"C",0,0,62,105,0,0,0,0,0,0,0,0,1,0,1,9,75,10,"J",1,53,"E",11,72,130,19,11,0,0,0,0,76,29,470,59,0,7,9,2,0,7,56,17,0,0,0,1,0,0,0,0,0,0,0,47,39,1,19.4877443003484
"3033",24,"C",10,7,68,145,0,0,0,1,0,0,0,2,0,0,1,18,75,4,"L",1,93,"E",12,70,170,24,18,0,0,0,0,78,35,420,66,1,6,9,0,2,2,68,21,0,0,0,0,0,0,0,0,0,0,0,46,42,1,7.75615647500914
"3034",37,"C",8,12,65,190,0,0,0,0,0,0,0,1,0,0,0,12,45,25,"J",1,67,"E",13,92,220,35,13,0,0,0,0,80,39,505,61,1,8,9,3,0,3,66,20,0,0,0,0,0,0,0,0,0,0,0,48,39,1,17.5220772304719
"3035",19,"C",10,8,61,110,0,0,0,0,0,0,1,0,0,0,0,11,45,20,"J",1,53,"E",12,70,120,22,11,0,0,0,0,82,31,500,87,1,5,6,2,0,1,57,19,0,0,0,1,0,0,0,0,0,0,1,47,38,1,22.9823712337839
"3036",31,"C",20,9,62,115,0,0,0,0,0,0,0,0,0,1,1,10,65,12,"J",1,43,"E",11,80,128,35,6,0,0,0,1,73,29,355,52,0,6,7,4,0,5,40,12,0,0,0,0,1,0,2,0,0,0,2,44,34,1,15.8760000529322
"3037",23,"C",0,0,68,153,0,0,0,0,0,0,0,0,0,0,0,13,45,12,"I",1,63,"B",13,72,170,26,12,0,0,0,0,83,40,570,62,0,9,9,0,2,5,55,18,0,0,0,0,0,0,0,0,0,0,0,46,43,1,20.1861021889119
"3038",39,"C",0,0,61,120,0,0,0,0,0,0,0,1,0,0,0,12,65,12,"H",1,77,"E",16,78,135,43,13,0,0,0,0,82,38,350,68,0,9,10,0,2,6,53,17,0,0,0,0,0,0,0,0,0,0,0,47,39,1,15.9947472705812
"3039",20,"C",25,4,64,110,0,0,2,0,0,0,0,0,0,0,0,15,5,10,"L",1,47,"E",14,82,142,22,15,0,0,0,0,80,39,510,46,0,6,9,1,1,1,60,19,0,0,0,0,0,0,0,0,0,0,0,44,40,0,9.51351396347077
"3040",27,"C",10,10,66,132,0,0,0,0,0,1,0,0,0,0,0,14,45,10,"J",1,70,"E",13,70,149,27,15,0,0,0,0,82,38,540,81,1,9,9,0,2,3,63,19,0,0,0,0,0,0,0,0,0,0,0,47,43,1,21.1474536917374
"3041",21,"C",0,7,60,120,0,0,0,0,0,0,0,1,0,0,0,12,55,5,"J",1,63,"E",12,64,139,22,12,0,0,0,0,81,37,435,42,1,9,9,2,0,7,65,22,0,0,0,0,0,0,0,0,0,0,0,45,39,0,13.0180726860205
"3042",22,"C",30,4,65,100,0,0,0,1,0,0,0,0,0,0,0,12,25,10,"J",1,27,"E",13,80,125,24,8,0,0,0,0,76,28,300,73,1,6,9,3,0,5,63,20,0,0,0,3,0,0,0,0,0,0,0,47,40,1,9.25612543005145
"3043",29,"C",0,0,67,165,0,0,0,0,0,3,0,0,0,0,0,12,35,13,"J",1,33,"E",13,72,185,24,9,0,0,0,0,89,38,680,97,0,8,9,2,0,5,46,14,0,0,0,0,0,0,0,0,0,0,0,46,38,0,16.2932250290693
"3044",24,"C",10,6,66,135,0,0,0,0,0,0,0,0,0,0,1,12,105,10,"J",1,90,"E",9,70,153,25,16,0,0,0,0,82,39,440,63,0,9,10,2,0,2,59,19,1,0,0,0,0,0,0,0,0,0,0,47,40,1,9.74997871329255
"3045",21,"C",6,3,65,137,0,0,0,0,0,0,0,0,1,0,1,12,85,15,"J",1,63,"E",13,80,166,22,10,0,0,0,0,80,34,470,62,1,8,9,2,0,5,73,24,0,0,0,0,0,0,0,0,0,0,0,47,39,1,17.3296976756256
"3046",20,"C",10,3,63,112,0,0,0,0,0,0,0,0,0,0,0,14,25,10,"L",1,70,"E",13,66,140,20,14,0,0,0,0,81,37,405,61,1,6,9,2,0,3,47,15,0,0,0,0,0,0,0,0,0,0,0,47,40,1,17.7279058991926
"3047",23,"C",0.125,12,60,110,0,0,0,0,0,0,0,0,0,0,0,17,65,10,"L",1,70,"E",10,92,122,23,12,0,0,0,0,84,28,485,75,1,6,9,0,2,0,50,16,0,0,0,0,0,0,0,0,0,0,0,47,39,0,17.5511392523489
"3048",25,"C",0,0,64,125,0,0,0,1,0,1,0,0,0,1,0,16,65,5,"K",1,63,"E",13,70,140,22,17,0,0,0,0,82,32,350,56,1,6,7,2,0,3,33,11,0,0,0,2,0,0,0,0,0,0,1,46,35,0,10.2805396667568
"3049",38,"C",0,0,65,130,0,1,0,0,0,0,1,0,1,0,1,12,95,12,"J",1,63,"E",14,70,154,38,12,0,1,0,0,75,31,595,85,1,8,9,2,0,5,60,19,0,0,0,0,0,0,0,0,0,0,0,46,42,1,19.3989642579262
"3050",31,"C",15,14,62,160,1,0,0,0,0,0,0,0,0,0,0,9,45,14,"J",1,43,"E",13,82,175,32,11,1,0,0,0,76,35,635,98,1,6,9,2,0,2,64,19,0,0,0,0,0,0,0,0,0,0,0,47,41,0,13.881841960251
"3051",20,"C",4,5,65,108,0,0,0,0,0,0,1,0,0,0,0,12,55,7,"J",1,77,"E",14,62,118,24,12,0,0,0,0,81,35,410,49,0,9,9,0,2,3,57,18,0,0,0,0,0,0,0,0,0,0,0,45,40,1,12.2947035052068
"3052",19,"C",0,0,61,130,0,0,0,0,0,0,0,0,2,0,0,11,45,10,"I",1,60,"E",13,70,141,24,12,0,0,0,0,75,25,480,53,0,8,9,2,0,0,52,16,0,0,0,0,0,0,0,0,0,0,0,44,41,1,17.3525630787377
"3053",22,"C",0,0,61,121,0,0,0,0,0,3,0,0,0,0,0,9,15,8,"J",1,50,"E",13,80,139,23,12,0,0,0,0,75,27,660,54,0,8,8,2,0,2,48,15,0,0,0,0,0,0,0,0,0,0,0,47,36,1,14.6963486988028
"3054",20,"C",20,5,64,135,0,0,0,0,0,0,1,0,2,0,0,10,65,7,"J",1,57,"E",12,82,150,22,10,0,0,0,0,81,33,410,56,0,9,9,2,0,6,54,19,0,0,0,0,0,0,0,0,0,0,0,44,39,1,18.1814236000338
"3055",28,"C",0,0,62,118,0,0,0,0,0,0,1,0,0,0,1,3,65,13,"F",0,47,"E",13,72,135,21,3,0,0,0,0,80,33,410,42,0,9,9,0,3,6,68,23,0,0,0,0,0,0,0,0,0,0,0,44,39,1,16.809694139944
"3056",24,"C",0,0,63,107,0,0,0,0,0,0,0,1,0,1,0,12,65,10,"J",1,60,"E",17,70,129,24,11,1,0,0,0,82,38,430,70,1,9,9,2,0,5,50,16,0,0,0,0,0,0,0,0,0,0,0,46,41,1,19.2628745053581
"3057",23,"C",0,0,60,130,0,0,0,0,0,2,0,1,1,2,1,12,55,17,"J",1,47,"E",13,80,134,27,4,2,0,0,0,77,33,635,42,0,9,9,2,0,1,54,17,0,0,0,0,0,0,0,0,0,0,0,45,39,0,4.77661414752172
"3058",18,"C",20,8,61,122,0,0,0,0,0,0,0,0,0,0,0,11,45,7,"J",1,30,"E",10,82,118,24,7,0,0,0,0,81,38,340,64,1,9,9,3,0,4,57,19,0,0,0,0,0,0,0,0,0,0,0,43,40,1,8.14830928592184
"3059",32,"C",4,10,62,119,0,3,0,0,0,1,0,0,0,0,1,10,65,15,"J",1,63,"E",12,90,150,44,14,0,1,0,0,80,29,410,49,0,9,9,2,0,1,76,24,0,0,0,0,0,0,0,0,0,0,0,46,39,0,-2.31729853117967
"3060",24,"C",0,0,57,135,0,0,0,0,0,0,0,0,1,0,1,5,85,10,"F",1,50,"E",10,80,163,29,5,0,0,0,0,74,29,420,63,1,9,9,0,2,2,57,18,0,0,0,0,0,0,0,0,0,0,0,45,41,1,18.7113148402768
"3061",22,"C",20,10,66,135,0,0,0,0,0,4,0,0,1,0,1,12,45,10,"J",1,63,"E",13,60,150,22,12,0,0,0,0,82,38,320,61,0,2,7,3,0,4,69,22,0,0,0,0,0,0,0,0,0,0,0,45,45,1,19.035619367967
"3062",22,"C",10,5,62,130,0,1,0,1,0,1,0,0,1,2,0,9,35,12,"J",1,47,"E",12,62,153,23,10,0,0,0,0,76,33,475,61,1,9,9,2,0,9,59,19,0,0,0,0,0,0,0,0,0,0,0,48,38,1,15.9550031592869
"3063",24,"C",0,0,65,90,0,0,0,0,0,2,0,0,1,0,1,12,105,3,"I",1,93,"B",16,70,121,28,14,0,0,0,0,77,28,520,68,1,9,9,2,0,1,63,21,4,0,0,0,0,0,0,0,0,0,0,46,42,1,7.67102392977354
"3064",18,"C",8,4,62,100,0,0,0,0,0,0,0,0,0,0,0,11,85,10,"J",0,60,"E",11,70,120,22,11,0,0,0,0,76,31,370,56,0,9,9,0,2,1,65,21,0,0,0,0,0,0,0,0,0,0,0,45,46,1,17.3673447260106
"3065",23,"C",0,0,62,150,0,0,0,0,0,0,0,0,0,0,0,11,65,12,"J",1,43,"E",13,80,173,31,6,0,0,0,0,80,38,550,55,1,9,9,2,0,5,53,17,0,0,0,0,0,0,0,0,0,0,0,47,41,1,15.6154613795478
"3066",24,"C",0.5,4,65,122,0,0,0,0,0,0,1,0,0,0,0,12,45,8,"J",1,57,"E",14,78,141,26,12,0,1,0,0,80,34,450,59,0,9,10,2,0,4,58,18,0,0,0,0,0,0,0,0,0,0,0,45,46,1,16.4397954039168
"3067",21,"C",20,9,62,150,0,1,0,0,0,0,0,0,1,0,0,11,35,10,"I",1,57,"E",12,70,179,23,12,0,0,0,0,81,36,425,54,1,9,9,3,0,2,67,22,0,0,0,0,0,0,0,0,0,0,0,46,41,1,16.5189449497857
"3068",17,"C",0,1,60,110,0,1,1,0,0,0,2,0,1,0,0,10,35,10,"J",1,60,"E",13,70,141,21,12,0,0,0,0,79,30,395,49,0,7,9,2,0,2,60,19,0,0,0,0,0,0,0,0,0,0,0,45,40,1,16.595093780727
"3069",31,"C",0,0,64,125,3,0,0,0,0,0,1,0,0,0,1,12,75,10,"F",1,93,"E",15,70,145,26,17,0,0,0,0,79,33,475,48,1,9,9,0,2,6,57,18,0,0,0,0,0,0,0,0,0,0,0,48,40,1,-0.0707071480107305
"3070",21,"C",0,3,62,115,0,1,0,0,0,0,1,0,1,1,0,12,85,10,"J",1,87,"E",13,50,140,30,12,0,0,0,0,82,35,540,98,0,8,9,0,3,7,65,24,0,0,0,3,0,0,0,0,0,0,1,46,39,1,14.9202975040959
"3071",26,"C",15,10,65,135,0,0,0,0,0,1,0,0,0,0,1,12,65,12,"J",1,70,"E",12,70,158,25,12,0,0,0,0,84,39,715,72,1,7,9,0,2,2,51,17,0,0,0,0,0,0,0,0,0,0,0,46,43,1,19.0902348472565
"3072",26,"C",0,0,62,105,0,0,0,0,0,0,0,0,0,0,1,12,85,7,"J",1,50,"E",13,80,132,32,10,0,0,0,0,70,27,345,53,1,9,9,0,3,6,65,22,0,0,0,0,0,0,0,0,0,0,0,46,41,1,15.2565924547147
"3073",22,"C",10,7,65,140,0,0,0,0,0,0,1,0,0,0,0,11,65,5,"J",1,77,"E",16,76,158,27,12,0,0,0,0,83,37,490,68,1,9,9,2,0,6,57,19,0,0,0,0,0,0,0,0,0,0,0,45,40,1,16.0926686170111
"3074",23,"C",20,8,67,120,0,0,0,0,0,0,0,0,0,0,0,12,35,8,"J",1,60,"E",12,68,142,25,12,0,0,0,0,80,39,480,85,1,9,9,2,0,0,47,15,0,0,0,0,0,0,0,0,0,0,0,45,40,0,17.5532230291378
"3075",29,"C",0,0,65,140,1,0,0,0,0,1,0,0,1,0,0,11,75,7,"J",1,53,"E",13,78,155,31,8,0,0,0,0,79,31,420,49,0,9,9,3,0,2,56,18,0,0,0,0,0,0,0,0,0,0,0,45,39,1,16.8739953188927
"3076",25,"C",20,8,69,217,0,0,0,0,0,0,0,0,0,0,1,12,55,7,"J",1,77,"E",14,80,230,23,14,0,0,0,0,85,36,595,64,0,9,9,2,0,3,66,22,0,0,0,0,0,0,0,0,0,0,0,47,39,1,15.353471942898
"3077",35,"C",0,0,63,125,0,0,0,0,0,0,0,0,0,0,0,12,45,8,"J",1,70,"E",12,68,145,36,12,0,0,0,0,81,35,470,60,1,9,9,2,0,8,56,18,0,0,0,0,0,0,0,0,0,0,0,47,40,0,10.0606208453222
"3078",22,"C",10,4,61,118,0,0,0,0,0,0,0,0,0,0,0,12,35,10,"I",1,70,"B",13,88,132,21,12,0,0,0,0,77,40,540,69,1,9,9,3,0,1,47,15,0,0,0,0,0,0,0,0,0,0,0,46,38,1,18.8966305141034
"3079",21,"C",0,3,65,180,0,0,0,2,0,1,0,0,0,0,0,14,55,10,"L",1,63,"E",13,80,211,22,12,0,0,0,0,78,33,320,79,1,1,6,3,0,4,71,24,0,0,0,2,0,0,0,0,0,0,0,49,43,1,21.3651839568979
"3080",37,"C",0,17,64,126,0,0,0,0,0,0,1,0,0,0,1,11,75,17,"J",1,40,"E",11,70,150,41,8,0,0,0,0,79,32,490,62,1,9,9,2,0,2,58,19,0,0,0,0,0,0,0,0,0,0,0,46,44,1,16.4647018927392
"3081",24,"C",0,1,62,110,0,0,0,0,0,0,0,0,0,0,0,14,45,20,"F",1,83,"E",13,90,134,27,17,0,0,0,0,78,34,385,58,1,9,9,1,2,6,61,19,0,0,0,0,0,0,0,0,0,0,0,48,38,0,10.8676041610539
"3082",19,"C",15,3,62,125,0,0,1,0,0,0,0,0,0,0,0,11,105,7,"J",1,63,"E",12,70,148,21,11,0,0,0,0,80,40,440,39,1,9,9,3,0,3,59,20,1,0,0,0,0,0,0,0,0,0,0,47,41,0,11.1976656140239
"3083",26,"C",0,0,69,163,0,0,0,0,0,1,0,0,1,0,0,11,105,8,"H",1,70,"B",18,70,176,29,12,0,0,0,0,76,33,545,57,1,9,10,2,0,2,49,16,0,0,0,0,0,0,0,0,0,0,0,47,47,1,16.6521777466199
"3084",30,"C",0,0,66,120,0,0,1,0,0,0,0,0,0,0,0,4,35,10,"D",1,33,"B",14,72,139,30,8,0,0,0,0,80,40,370,61,0,9,9,0,3,6,55,18,0,0,0,0,0,0,0,0,0,0,0,44,40,1,11.9775665413369
"3085",22,"C",15,5,62,133,0,0,0,0,0,2,0,0,1,0,0,12,65,8,"J",1,70,"E",14,72,144,29,12,0,0,0,0,81,34,360,64,0,9,9,2,0,8,57,19,0,0,0,0,0,0,0,0,0,0,0,45,39,1,15.2970940224576
"3086",21,"C",10,6,66,105,0,0,0,0,0,0,0,0,0,1,1,12,85,10,"J",1,50,"E",17,64,132,25,7,0,0,0,0,79,34,400,62,1,8,9,2,0,4,70,23,0,0,0,0,0,0,0,0,0,0,0,46,43,1,19.3297237393814
"3087",17,"C",0,0.5,66,120,0,0,0,0,0,1,0,1,0,0,0,12,25,7,"J",1,30,"E",13,80,142,20,11,0,0,0,0,83,38,350,71,1,9,9,0,2,6,52,16,0,0,0,0,0,0,0,0,0,0,0,45,41,0,7.15407158102706
"3088",26,"C",0,0,60,140,0,0,1,0,0,0,0,1,2,1,0,12,55,8,"J",1,67,"E",11,96,161,28,12,0,0,0,0,76,33,540,90,1,8,9,3,0,2,65,21,0,0,0,0,0,0,0,0,0,0,0,49,41,1,22.763824657368
"3089",20,"C",30,20,65,120,0,0,0,0,0,0,1,0,1,0,0,10,65,10,"J",1,57,"E",12,70,142,25,11,0,0,0,0,76,34,350,65,0,9,9,2,0,3,64,21,0,0,0,0,0,0,0,0,0,0,0,43,40,1,19.6082895282413
"3090",21,"C",15,4,58,80,0,0,0,0,0,0,0,0,1,0,1,12,85,7,"J",1,80,"E",10,88,99,22,12,0,0,0,0,80,36,400,54,1,9,9,3,0,11,50,17,0,0,0,0,0,0,0,0,0,0,0,45,41,1,14.8253811926206
"3091",21,"C",10,4,61,130,0,0,0,0,0,1,0,1,0,0,1,11,75,7,"J",1,77,"E",11,70,157,22,11,0,0,0,0,64,24,440,50,0,9,9,3,0,8,60,20,0,0,1,0,0,0,0,0,0,0,0,40,38,1,13.58370398493
"3092",29,"C",10,13,66,136,2,1,0,0,0,1,2,1,1,0,0,10,95,10,"J",1,53,"E",15,60,154,31,8,2,1,0,0,79,38,595,58,1,3,9,2,0,9,51,17,1,0,0,0,0,0,0,0,0,0,0,48,38,1,17.4517789025522
"3093",22,"C",0,3,66,135,0,0,0,0,0,0,0,0,2,1,0,16,55,7,"J",1,77,"E",13,100,157,23,17,0,0,0,0,81,38,595,67,1,4,9,2,0,0,60,20,0,0,0,0,0,0,0,0,0,0,0,46,40,1,16.0899973206465
"3094",20,"C",20,4,62,105,0,0,0,0,0,1,0,0,0,0,0,8,55,10,"F",1,53,"E",13,60,136,22,11,0,0,0,0,83,34,400,62,0,8,9,2,0,1,60,20,0,0,0,0,0,0,0,0,0,0,0,46,41,0,10.2599968450001
"3095",21,"C",30,8,62,113,0,1,0,0,0,0,0,0,0,0,1,12,65,7,"J",1,70,"E",12,86,143,25,12,0,0,0,0,81,34,405,65,0,8,9,3,0,1,61,19,0,0,0,0,0,0,0,0,0,0,0,45,40,0,13.3665366110174
"3096",21,"C",6,4,65,117,0,0,0,0,0,0,1,0,0,0,1,12,95,10,"J",1,70,"E",11,70,137,21,12,0,0,0,0,86,40,400,54,1,8,9,3,0,4,65,21,0,0,0,0,0,0,0,0,0,0,0,46,40,1,16.7956992444543
"3097",24,"C",0,0,61,128,0,0,0,0,0,0,0,0,0,0,0,5,15,7,"F",1,7,"E",13,80,149,26,5,0,0,0,0,81,32,485,80,0,8,9,0,2,8,73,24,0,0,0,0,0,0,0,0,0,0,0,47,38,1,-11.3678219332552
"3098",27,"C",0.5,7,61,139,0,0,0,0,0,0,0,0,0,0,0,16,75,10,"L",1,93,"E",13,74,161,28,14,0,0,0,0,85,36,640,75,1,9,9,2,0,4,47,15,0,0,0,0,0,0,0,0,0,0,0,47,41,0,10.9380864646039
"3099",25,"C",0,0,67,136,2,0,0,0,0,0,0,1,0,0,0,16,85,6,"L",1,93,"E",13,70,145,26,18,0,0,0,0,74,29,480,58,0,9,9,0,2,6,56,18,0,0,0,0,0,0,0,0,0,0,0,46,38,1,4.13486277099681
