"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","x_51","x_52","x_53","x_54","x_55","x_56","x_57","x_58","T","Y"
"1821",26,"C",15,6,67,132,0,0,0,0,0,0,2,0,0,0,0,16,45,8,"J",1,83,"E",16,80,147,27,14,0,0,0,0,75,36,480,53,1,9,9,3,0,0,49,15,0,0,0,0,0,0,0,0,0,0,0,46,40,1,-0.207614947086197
"1822",28,"C",15,10,67,129,0,0,0,0,0,0,0,0,2,1,0,16,55,8,"J",1,87,"E",16,70,149,29,15,0,0,0,0,76,28,490,71,0,5,7,3,0,1,50,17,0,0,0,2,0,0,0,0,0,0,0,46,36,1,2.20689459342507
"1823",24,"C",20,7,61,125,0,0,0,0,0,0,1,0,0,0,0,12,65,13,"O",1,47,"E",11,60,140,30,11,0,0,0,0,83,36,660,84,1,9,9,3,0,0,65,20,0,0,0,0,0,0,0,0,0,0,0,45,40,0,-1.92025200871056
"1824",23,"C",15,8,64,122,0,0,0,0,0,1,0,0,0,0,0,10,35,15,"J",1,67,"E",13,78,143,29,12,0,0,0,0,79,34,475,47,0,9,9,2,0,1,61,17,0,0,0,0,0,0,0,0,0,0,0,45,40,0,1.71828156724549
"1825",18,"E",25,3,64,105,0,0,3,0,0,0,1,1,2,0,0,9,15,10,"J",1,30,"B",11,70,134,21,12,1,0,0,0,79,37,460,41,1,9,9,2,0,6,64,20,0,0,0,0,0,0,0,0,0,0,0,46,39,0,-3.40170570127296
"1826",20,"C",10,5,60,82,0,0,0,0,0,0,0,0,1,0,1,12,85,10,"I",1,50,"E",14,70,104,22,9,0,0,0,0,82,39,250,62,1,9,9,4,0,10,60,20,0,0,0,0,0,0,0,0,0,0,0,43,39,1,30.0629567283368
"1827",21,"C",0,1,63,105,0,0,0,1,0,0,0,1,1,0,0,12,35,6,"J",1,20,"E",13,82,118,25,6,0,0,0,0,91,32,290,61,0,9,9,0,2,6,51,14,0,0,0,0,0,0,0,0,0,0,0,42,41,1,9.88836498533064
"1828",22,"C",9,6,64,140,0,0,1,0,0,0,1,0,2,0,0,12,45,10,"J",1,50,"E",13,70,166,26,7,0,0,0,0,79,32,575,65,0,9,9,2,0,2,57,18,0,0,0,0,0,0,0,1,0,0,2,45,40,1,-1.118029631518
"1829",27,"C",20,10,64,126,0,0,0,0,0,0,0,0,0,0,0,9,35,12,"J",1,43,"E",15,80,150,28,10,0,0,0,0,70,37,380,56,0,8,9,3,0,7,69,24,0,0,0,0,0,0,0,0,0,0,0,45,38,0,0.671362972783305
"1830",19,"C",0,0,64,156,0,0,0,0,0,0,0,0,0,0,0,11,45,6,"L",1,83,"E",12,70,177,22,17,0,0,0,0,83,33,720,90,1,8,9,0,3,2,60,19,0,0,0,0,0,0,0,0,0,0,0,47,41,1,1.83720165633809
"1831",24,"C",0,0,67,125,0,0,0,0,0,0,0,0,2,1,1,16,45,10,"O",1,83,"E",15,64,139,25,17,0,0,0,0,87,33,400,49,1,9,9,0,3,7,61,19,0,0,0,0,0,0,0,0,0,0,0,47,42,0,-2.0085523150427
"1832",30,"C",0,10,65,127,0,0,0,0,0,1,0,0,1,0,0,12,55,8,"L",1,57,"E",13,72,139,33,12,0,0,0,0,84,39,440,66,1,9,9,0,2,7,72,22,0,0,0,0,0,0,0,0,0,0,0,46,40,0,-0.226478447580794
"1833",22,"C",0,0,66,132,0,0,0,0,0,0,0,0,1,0,1,12,75,10,"I",1,73,"B",12,70,149,28,12,0,0,0,0,81,37,465,44,1,9,9,2,0,8,48,14,0,0,0,0,0,0,0,0,0,0,0,48,37,1,-1.86850478351898
"1834",27,"C",0,1,64,182,0,0,1,0,0,1,0,0,0,0,0,8,45,23,"H",1,40,"E",13,70,205,31,7,0,0,0,0,79,36,750,72,1,9,9,2,0,1,54,15,0,0,0,0,0,0,0,0,0,0,0,48,41,1,8.28403504000899
"1835",29,"C",10,2,66,172,0,0,1,0,0,1,1,1,0,0,0,8,45,13,"H",1,40,"E",13,62,217,34,7,0,0,0,0,71,33,530,57,0,8,9,3,0,4,49,17,0,0,0,0,0,0,0,0,0,0,0,44,39,0,2.29253691567716
"1836",23,"C",0,2,67,112,0,0,0,0,0,1,0,0,0,0,0,14,45,4,"J",1,83,"E",11,70,127,23,17,0,0,0,0,75,29,385,61,1,8,9,0,2,5,62,15,0,0,0,0,0,0,0,0,0,0,0,46,39,0,4.78340625258422
"1837",22,"C",0,1,63,115,0,0,0,0,0,0,2,0,0,0,0,14,65,8,"B",1,90,"E",11,84,138,24,17,0,0,0,0,80,37,340,52,1,9,9,3,0,6,53,14,0,0,0,0,0,0,0,0,0,0,0,48,41,1,2.27478712525536
"1838",21,"C",15,8,67,128,0,0,0,0,0,0,1,0,0,1,0,12,25,12,"J",1,37,"E",13,60,157,23,12,0,1,0,0,82,35,620,63,1,9,9,1,1,4,55,19,0,0,0,0,0,0,0,0,0,0,0,47,40,1,-1.61174968511481
"1839",22,"C",10,8,66,135,0,1,0,0,0,0,2,0,1,0,0,12,25,15,"J",1,50,"E",13,70,159,24,12,0,1,0,0,79,33,510,63,1,9,9,2,0,6,55,19,0,0,0,0,0,0,0,0,0,0,0,45,37,1,-0.257465585376525
"1840",24,"C",0,0,63,125,1,0,0,0,0,0,0,0,1,0,0,12,45,8,"J",1,83,"E",13,80,154,35,16,0,0,0,0,81,38,455,42,0,8,8,0,2,7,66,18,0,0,0,0,0,0,0,0,0,0,0,45,40,1,0.143803554752697
"1841",26,"C",0,0,65,128,0,2,2,0,0,0,0,0,0,0,0,17,75,4,"J",1,93,"E",12,76,144,37,18,0,0,0,0,83,37,425,56,0,8,10,3,0,5,56,16,0,0,0,0,0,0,0,0,0,0,0,47,41,1,4.44072132686745
"1842",34,"C",0,0,63,131,0,0,0,1,0,0,2,0,2,0,0,11,35,17,"D",1,60,"B",13,80,143,36,12,0,3,0,0,78,31,305,62,0,9,9,2,0,3,53,16,0,0,0,0,0,0,0,0,0,0,0,44,39,1,0.456652250648378
"1843",22,"C",3,8,62,125,0,0,0,0,0,0,2,0,0,0,0,13,85,10,"A",1,73,"E",12,84,165,38,12,0,0,0,0,79,32,370,75,1,9,9,0,2,4,72,22,0,0,0,0,0,0,0,0,0,0,0,45,41,1,0.691384070006715
"1844",20,"C",20,5,62,94,0,1,0,0,0,1,1,0,0,0,0,12,0,5,"J",1,40,"E",14,78,115,20,12,0,0,0,0,80,33,400,59,0,8,9,4,0,4,62,18,0,0,0,0,0,0,1,0,0,0,2,44,38,1,14.758915386781
"1845",21,"C",15,5,63,104,0,0,0,0,0,2,0,0,1,0,0,12,15,10,"J",1,33,"E",14,75,116,21,11,0,0,0,0,79,32,325,58,1,9,10,0,2,6,68,23,0,0,0,0,0,0,0,0,0,0,0,45,39,1,12.7797628849326
"1846",32,"C",20,16,60,115,0,0,0,0,0,2,3,1,0,0,0,12,65,17,"J",1,80,"E",16,88,145,34,16,1,2,0,1,80,39,420,59,0,6,9,3,0,4,65,20,0,0,0,0,0,0,0,0,0,0,0,44,41,1,0.960607332027893
"1847",35,"C",10,15,64,146,0,0,0,0,0,0,2,0,1,1,0,10,45,8,"J",1,60,"E",14,76,163,30,12,0,0,0,0,77,30,385,93,1,8,9,2,0,7,51,16,0,0,0,0,0,0,0,0,0,0,0,47,38,1,0.293711977406672
"1848",36,"C",20,10,62,146,0,0,0,0,0,0,3,0,0,0,0,10,45,10,"J",1,60,"E",14,70,165,32,12,0,0,0,0,75,31,370,64,0,8,9,3,0,6,62,20,0,0,0,0,0,0,0,0,0,0,0,44,39,1,0.188423359984193
"1849",28,"C",0,0,63,135,0,0,0,0,0,0,0,0,0,0,1,17,35,15,"O",1,77,"E",10,90,144,29,18,0,0,0,0,81,33,370,68,1,9,10,0,2,2,53,18,0,0,0,0,0,0,0,0,0,0,0,47,40,0,-3.8389930898013
"1850",19,"C",10,8,65,165,2,0,0,0,0,0,0,0,1,0,0,11,75,7,"J",1,60,"E",11,70,170,24,10,0,0,0,0,81,38,620,70,0,8,8,3,0,7,62,18,0,0,0,0,0,0,0,0,0,0,0,47,39,0,1.55015447286746
"1851",20,"C",20,9,65,160,1,0,1,0,0,0,1,0,1,0,0,10,65,8,"J",1,57,"E",10,84,185,27,11,0,0,0,0,78,34,600,74,0,7,9,2,0,5,55,16,0,0,0,0,0,0,0,0,0,0,0,44,40,1,1.19703610420801
"1852",31,"C",0,0,62,114,0,0,0,0,0,0,0,1,1,0,0,11,65,13,"J",1,50,"E",13,70,115,32,9,0,0,0,0,78,29,365,53,0,8,9,2,0,1,56,17,0,0,0,0,0,0,0,0,0,0,0,44,38,1,12.4441388660168
"1853",33,"C",0,0,62,143,0,0,0,0,0,4,1,0,1,1,0,12,55,7,"J",1,53,"E",13,88,159,35,10,0,0,0,2,80,34,540,47,1,8,9,4,0,2,59,18,0,0,0,0,0,0,0,0,0,0,0,49,38,1,-0.171190107852069
"1854",17,"C",10,5,63,102,0,0,0,0,0,0,0,0,2,0,1,10,25,10,"J",1,47,"E",11,60,126,20,10,0,0,0,0,81,37,420,49,0,9,9,2,0,1,58,19,0,0,0,0,1,0,0,0,0,0,2,45,41,1,5.4479761174337
"1855",29,"C",0,0,61,115,0,0,3,0,0,0,1,1,1,0,0,12,55,11,"C",1,67,"E",15,62,145,38,12,0,0,0,0,75,32,445,62,0,9,9,0,2,0,56,18,0,0,0,0,0,0,0,0,0,0,0,45,40,0,0.0233153518606434
"1856",17,"C",3,6,65,132,0,0,0,0,0,0,0,1,0,0,0,11,35,10,"J",1,57,"E",11,80,172,19,12,0,0,0,0,82,34,510,53,1,9,9,0,3,9,59,20,0,0,0,0,0,0,0,0,0,0,0,47,40,1,0.845860249133786
"1857",22,"C",20,5,63,109,0,1,0,0,0,1,0,0,0,0,0,12,45,15,"J",1,50,"E",11,70,134,24,10,0,0,0,0,86,35,475,60,0,9,9,2,0,7,59,18,0,0,0,0,0,0,0,0,0,0,0,45,38,1,3.30972528225267
"1858",25,"C",6,4,66,134,0,0,0,0,0,0,0,0,0,0,1,16,45,10,"G",1,80,"E",10,60,146,25,18,0,0,0,0,89,30,525,49,0,5,9,2,0,1,68,19,0,0,0,2,0,0,0,0,0,0,0,46,41,0,4.65687632405559
"1859",25,"C",0,7,63,122,0,0,0,1,0,1,0,1,0,0,1,18,45,10,"L",1,83,"E",12,70,148,23,17,0,0,0,0,81,31,520,46,1,8,9,2,0,9,57,16,0,0,0,0,0,0,0,0,0,0,0,47,43,1,-0.00325869317270217
"1860",22,"C",20,7,59,118,0,0,0,0,0,0,0,1,1,1,0,12,65,10,"J",1,47,"E",11,62,136,25,9,0,0,0,0,84,34,475,27,1,9,9,3,0,5,60,20,0,0,0,0,0,0,0,0,0,0,0,46,43,1,2.26276417365805
"1861",34,"C",0,0,65,132,2,0,0,0,0,1,3,2,1,1,1,16,35,14,"J",1,60,"E",10,80,145,36,12,0,4,0,0,81,38,570,50,0,9,9,0,2,16,56,18,0,0,0,0,0,0,0,0,0,0,0,46,38,0,1.16497943625751
"1862",17,"C",0,0,62,90,2,0,0,2,0,1,0,0,1,0,0,12,55,7,"F",1,57,"E",9,70,120,21,11,0,0,0,0,87,40,470,73,1,8,9,0,3,8,54,16,0,0,0,0,0,0,0,0,0,0,0,45,43,1,7.74335895562007
"1863",27,"C",10,6,67,190,0,0,0,0,0,0,1,0,1,1,1,16,85,10,"J",1,77,"E",13,110,198,23,15,0,0,0,0,85,36,635,48,1,5,8,0,3,1,50,16,0,0,0,0,0,0,0,0,0,0,0,48,41,1,3.82054515343009
"1864",31,"C",0,0,65,128,0,0,0,0,0,0,1,0,1,0,0,12,45,10,"J",1,30,"E",13,90,147,30,6,0,1,0,0,79,31,490,72,0,9,9,2,0,5,66,21,0,0,0,0,0,0,0,0,0,0,0,43,40,0,-4.20379874521285
"1865",29,"C",0,2,61,133,0,1,0,0,0,0,0,1,1,0,0,12,55,8,"J",1,53,"E",12,96,125,28,11,0,0,0,0,78,30,340,56,1,8,9,3,0,2,63,20,0,0,0,0,0,0,0,0,0,0,0,45,39,1,6.50565510378601
"1866",17,"C",6,4,62,111,0,0,0,0,0,1,0,0,0,0,1,10,65,7,"I",1,67,"B",9,64,131,22,12,0,0,0,0,80,32,490,86,1,9,9,3,0,2,61,18,0,0,0,0,0,0,0,0,0,0,0,48,39,1,5.84697622221341
"1867",20,"C",8,4,63,115,0,0,0,0,0,1,0,0,0,0,0,9,45,10,"I",1,60,"B",9,66,140,25,12,0,0,0,0,86,39,620,68,0,8,8,1,1,6,63,20,0,0,0,0,0,0,0,0,0,0,0,46,40,0,3.96681415812143
"1868",27,"C",20,4,63,130,0,0,0,0,0,0,2,1,2,0,0,8,55,13,"D",1,47,"E",17,65,147,25,10,0,0,0,0,76,25,545,42,1,8,9,2,0,5,55,15,0,0,0,0,0,0,0,0,0,0,0,47,38,1,-0.625852937202105
"1869",20,"C",20,4,61,115,0,0,0,0,0,0,0,0,1,0,0,12,55,15,"J",1,63,"E",15,72,128,25,12,0,0,0,0,68,19,370,46,1,9,10,3,0,6,56,19,0,0,0,0,0,0,0,0,0,0,0,44,40,1,5.37261769142427
"1870",22,"C",20,6,59,96,0,0,0,1,0,0,0,0,0,0,0,8,65,10,"J",1,57,"E",15,70,116,25,12,0,1,0,0,79,32,410,48,0,9,9,2,0,4,65,20,0,0,0,0,0,0,0,0,0,0,0,44,40,0,12.4693497375709
"1871",23,"C",20,7,59,99,0,0,0,1,0,0,0,0,0,0,0,9,45,13,"J",1,60,"E",15,64,118,26,12,0,1,0,0,69,24,440,56,1,8,9,2,0,5,46,15,0,0,0,0,0,0,0,0,0,0,0,46,35,1,11.1756247246716
"1872",25,"C",20,6,74,125,0,0,0,0,0,0,0,0,0,0,0,14,45,6,"J",1,70,"E",10,70,144,27,12,0,0,0,0,82,37,450,48,0,8,9,3,0,5,55,17,0,0,0,0,0,0,0,0,0,0,0,48,39,1,4.16190552950902
"1873",35,"C",18,16,76,130,0,0,0,0,0,0,0,0,0,0,0,12,65,10,"J",1,80,"E",14,82,144,39,12,0,0,0,0,82,40,330,64,1,9,9,3,0,7,69,21,0,0,0,0,0,0,0,0,0,0,0,48,42,0,-1.00277860288777
"1874",22,"C",0,0,62,105,0,0,0,0,0,1,0,0,0,0,0,5,25,5,"F",1,23,"E",15,76,146,23,5,0,0,0,0,82,39,490,83,1,8,9,2,0,2,65,20,0,0,0,0,0,0,0,0,0,0,0,47,42,0,-6.64567615155149
"1875",25,"C",0,0,62,110,0,0,0,0,0,0,1,0,0,0,0,5,25,6,"F",1,23,"E",15,70,135,26,5,0,0,0,0,80,24,540,82,1,8,9,2,0,4,57,18,0,0,0,0,0,0,0,0,0,0,0,46,42,0,-3.29831864859729
"1876",19,"C",0.5,2,65,115,0,0,0,0,0,0,1,0,0,0,0,12,25,7,"J",1,27,"E",14,80,137,20,10,0,0,0,0,84,40,490,56,1,7,8,3,0,6,58,18,0,0,0,0,0,0,0,0,0,0,0,46,42,0,-2.68393497817426
"1877",21,"C",3,5,65,110,0,0,0,0,0,0,0,0,0,0,0,12,35,8,"J",1,33,"E",10,68,140,23,10,0,0,0,0,80,38,450,56,0,9,9,3,0,9,80,22,0,0,0,0,0,0,0,0,0,0,0,46,43,0,-0.155794747604913
"1878",22,"C",0,2,65,116,0,0,0,0,0,1,0,0,1,0,0,12,35,10,"F",1,57,"E",14,70,146,24,12,0,0,0,0,82,36,480,60,1,8,9,2,0,5,55,18,0,0,0,0,0,0,0,0,0,0,0,48,40,0,-3.47762942819998
"1879",30,"D",2,12,68,174,0,0,0,0,1,0,2,0,3,0,0,12,85,13,"J",1,73,"B",14,88,179,33,12,0,0,0,0,85,35,335,56,1,1,9,1,1,7,71,17,0,0,0,2,0,0,0,0,0,0,3,48,42,0,-0.846981851316635
"1880",21,"C",5,1,62,118,0,0,0,0,0,1,0,0,0,0,0,12,45,10,"J",1,50,"E",11,70,130,23,11,0,0,0,0,79,37,415,79,0,8,9,2,0,5,55,18,4,0,0,0,0,0,0,0,0,0,0,46,41,1,4.58752689927627
"1881",22,"C",0.5,3,65,131,0,0,0,0,0,0,0,0,0,0,0,12,55,8,"J",1,70,"E",13,70,156,22,12,0,0,0,0,76,32,400,81,0,8,10,2,0,3,51,16,0,0,0,0,0,0,0,0,0,0,0,44,39,1,-1.60149682061673
"1882",25,"C",40,11,62,114,0,1,0,0,0,0,0,0,0,0,0,14,95,10,"J",1,83,"E",11,72,130,25,12,0,0,0,0,85,38,450,64,1,6,9,1,2,2,51,15,0,0,0,0,0,0,0,0,0,0,0,46,42,1,3.81690614189438
"1883",40,"C",15,18,65,120,0,0,0,3,0,0,0,2,1,0,1,12,45,8,"J",1,67,"E",14,80,140,42,12,1,1,0,0,76,28,420,43,1,10,9,4,0,6,34,10,7,0,0,1,1,0,2,0,0,0,3,47,35,0,0.383099355629624
"1884",35,"C",20,16,69,175,0,0,0,0,0,0,1,0,1,0,0,12,75,8,"J",1,77,"E",13,70,179,37,10,0,0,0,0,82,33,600,58,1,9,9,3,0,5,50,15,0,0,0,0,0,0,0,0,0,0,0,47,39,1,2.20082044068824
"1885",19,"C",1,6,65,120,0,0,0,0,0,0,0,0,0,0,0,11,65,17,"I",1,67,"B",12,60,163,22,12,0,0,0,0,82,37,540,64,0,9,10,2,0,0,66,21,0,0,0,0,0,0,0,0,0,0,0,46,36,0,1.33535448727473
"1886",21,"C",40,3,62,120,0,0,0,0,0,0,1,0,0,0,0,12,65,8,"J",1,70,"E",11,80,139,21,12,0,0,0,0,80,36,520,60,1,9,9,2,0,4,55,17,0,0,0,0,0,0,0,0,0,0,0,45,40,0,-1.92908877872867
"1887",23,"C",12,5,60,172,0,0,0,0,0,0,0,1,0,0,0,12,65,7,"J",1,80,"E",14,75,185,28,14,0,0,0,0,79,36,390,80,0,9,9,0,3,0,56,18,0,0,0,0,0,0,0,0,0,0,0,45,42,0,1.04427302594241
"1888",24,"C",7,4,60,120,0,0,0,0,0,0,1,0,0,0,1,16,65,10,"J",1,90,"B",9,60,154,27,14,0,1,0,0,83,39,440,41,0,9,9,0,3,5,63,16,0,0,0,0,0,0,0,0,0,0,0,46,41,1,0.164999211008647
"1889",20,"C",0,0,61,105,1,0,0,1,0,0,1,0,1,0,0,14,45,8,"I",1,63,"B",11,70,130,22,12,0,0,0,0,80,37,550,70,1,3,2,0,2,1,78,21,6,0,0,4,0,0,0,0,0,0,1,45,41,1,1.36785377735127
"1890",21,"C",15,4,64,135,0,0,1,0,0,0,0,0,1,0,1,14,55,8,"J",1,63,"E",13,88,165,25,12,0,0,0,0,82,39,600,64,0,8,9,1,2,6,55,21,0,0,0,0,1,0,0,0,0,0,0,45,41,1,-0.64552638412231
"1891",21,"C",4,5,60,95,0,0,0,0,0,0,0,1,0,0,0,12,75,10,"J",1,93,"E",12,59,110,31,18,0,0,0,0,77,38,505,48,0,9,8,3,0,4,74,22,1,0,0,0,0,0,0,0,0,0,0,45,42,1,21.6462627623554
"1892",26,"C",10,12,61,133,0,1,0,0,0,0,0,0,0,0,0,8,45,10,"J",1,30,"E",13,95,148,31,8,0,0,0,0,79,35,295,49,1,9,8,3,0,10,75,21,0,0,0,0,0,0,0,0,0,0,0,47,39,0,-5.37807887816847
"1893",21,"C",20,6,61,118,0,0,0,0,0,0,0,0,2,0,1,9,35,7,"J",1,53,"E",13,68,134,21,12,0,0,0,0,79,32,380,83,1,4,9,3,0,6,65,18,0,0,0,0,0,0,0,0,0,0,0,46,36,0,-0.827817220993814
"1894",22,"C",6,7,61,115,0,0,0,0,0,0,1,0,0,0,0,10,85,15,"J",1,73,"E",13,68,130,23,12,0,0,0,0,78,31,440,56,1,8,9,0,2,2,46,14,0,0,0,0,0,0,0,0,0,0,0,46,38,0,2.86956902983481
"1895",20,"C",10,3,64,125,0,0,0,0,0,0,0,0,1,0,0,10,75,7,"J",1,60,"E",12,90,143,24,12,0,0,0,0,80,39,470,82,0,8,9,3,0,9,65,20,0,0,0,0,0,0,0,0,0,0,0,45,41,0,1.50326429049817
"1896",19,"C",30,5,59,115,0,1,1,0,0,0,0,2,0,0,1,9,65,10,"J",1,57,"E",12,58,131,25,10,0,0,0,0,91,42,420,65,0,8,10,2,0,3,69,21,0,0,0,0,0,0,0,0,0,0,0,46,41,0,5.04046723416518
"1897",32,"D",20,17,65,106,1,0,0,0,0,0,5,0,2,0,0,9,55,15,"J",1,47,"E",15,68,129,32,9,2,3,1,2,55,21,270,35,1,5,9,4,0,8,64,20,0,0,0,0,0,0,0,0,0,0,0,48,39,0,2.25595297046955
"1898",27,"C",0,0,63,103,5,0,4,0,0,0,0,1,1,1,0,12,35,20,"J",1,43,"E",17,80,122,32,10,0,0,0,0,79,29,445,55,1,8,9,4,0,6,50,15,0,0,0,0,0,0,0,0,0,0,0,46,39,1,5.37029355545513
"1899",20,"C",0,0,68,148,0,0,0,0,0,0,1,0,1,1,0,12,45,15,"J",1,63,"E",13,82,171,22,12,0,0,0,0,73,36,370,55,1,7,9,3,0,2,56,18,0,0,1,0,0,0,0,0,0,0,0,46,41,1,-1.30416959259217
"1900",20,"C",20,8,66,116,0,0,0,1,0,0,0,0,0,0,0,11,45,13,"J",1,53,"E",15,76,136,22,12,0,0,0,0,82,40,425,36,1,6,7,2,0,8,54,16,0,0,0,2,0,0,0,0,0,0,0,46,39,1,2.17133159100829
"1901",33,"C",6,15,65,135,0,0,0,0,0,0,1,1,0,0,1,15,95,6,"I",1,73,"B",12,70,165,33,12,0,2,0,0,85,39,365,64,0,9,9,2,0,3,56,18,0,0,0,0,0,0,0,0,0,0,0,47,40,1,1.71050901580435
"1902",19,"C",0,0,64,115,1,0,2,0,0,0,0,0,0,0,1,13,65,10,"J",1,90,"E",10,82,136,24,14,0,0,0,0,83,40,395,60,1,8,8,0,3,1,67,20,0,0,0,0,0,0,0,0,0,0,0,46,41,0,0.573727597023958
"1903",20,"C",0,0,64,128,0,0,0,0,0,1,0,0,1,0,0,13,45,10,"J",1,83,"E",10,50,144,25,14,0,0,0,0,76,31,430,55,1,9,9,2,0,6,54,15,0,0,0,0,0,0,0,0,0,0,0,45,40,0,-4.80211831408713
"1904",41,"C",6,10,70,143,1,0,0,0,0,1,2,1,2,0,1,12,85,10,"J",1,83,"E",14,80,155,43,14,0,0,0,0,76,30,500,43,0,9,9,0,3,6,49,16,0,0,0,0,0,0,0,0,0,0,0,47,40,1,0.485210507349097
"1905",23,"C",0,7,64,135,0,0,0,0,0,1,0,0,1,0,0,9,65,6,"J",1,50,"E",14,80,156,25,9,0,0,0,0,74,30,470,56,0,8,9,2,0,6,66,23,0,0,0,0,0,0,0,0,0,0,0,44,40,0,0.0181242288565669
"1906",27,"C",0,10,62,118,0,1,0,0,0,0,1,0,0,1,1,12,65,8,"J",1,60,"E",17,80,139,28,10,0,0,0,0,81,37,620,62,0,9,9,3,0,2,55,18,0,0,0,0,0,0,0,0,0,0,0,46,35,1,1.77936249091984
"1907",22,"C",0,0,60,115,0,0,0,0,0,1,0,0,0,0,1,12,65,5,"J",1,77,"E",11,88,130,24,12,0,0,0,0,79,33,405,54,0,6,9,3,0,3,62,20,0,0,0,0,0,0,0,0,0,0,0,46,41,1,4.70974678641053
"1908",24,"C",0,0,60,115,0,0,0,0,0,1,0,0,0,0,0,12,55,8,"J",1,63,"E",11,80,128,25,11,0,0,0,0,80,33,940,56,1,8,9,2,0,5,65,22,0,0,0,0,0,0,0,0,0,0,0,48,39,1,6.41493696174867
"1909",37,"C",20,21,64,160,0,0,0,0,0,0,0,1,0,0,0,9,85,5,"J",1,50,"E",14,78,182,34,9,0,0,0,0,85,38,535,98,1,6,9,2,0,0,66,20,0,0,0,1,0,0,0,0,0,0,0,47,43,0,-3.23840085743588
"1910",25,"C",40,9,63,112,0,0,0,0,0,0,0,0,0,0,0,12,35,18,"J",1,63,"E",12,70,124,30,12,2,0,0,0,76,25,400,75,0,4,9,3,0,4,61,18,0,0,0,0,0,0,0,0,0,0,0,44,39,1,8.39457752142981
"1911",38,"C",10,20,65,170,0,1,1,0,0,0,0,0,1,0,0,11,55,10,"J",1,50,"B",15,80,200,41,8,0,0,0,0,79,29,655,56,1,2,1,3,0,1,51,15,0,1,0,2,0,0,0,0,0,0,2,46,41,1,2.04866510812041
"1912",28,"C",20,15,62,110,0,1,1,1,0,1,2,0,3,1,0,9,65,12,"J",1,60,"E",13,50,125,32,12,2,2,1,0,78,33,360,71,1,9,9,4,0,9,41,13,0,0,0,2,0,0,0,0,0,0,2,46,34,0,3.15318954594467
"1913",24,"C",0,0,66,123,0,0,0,0,0,0,1,0,0,0,0,15,45,7,"I",1,83,"E",12,70,149,26,18,0,0,0,0,81,41,600,67,1,9,9,0,2,1,52,16,0,0,0,0,0,0,0,0,0,0,0,48,42,0,-5.26935349077882
"1914",18,"C",0,1,65,133,0,0,2,0,0,1,0,0,0,0,0,12,35,10,"J",1,47,"B",12,64,156,19,11,0,0,0,0,87,41,370,49,0,5,10,4,0,3,61,18,0,0,0,0,0,0,0,0,0,0,0,46,36,0,-0.0233829229671197
"1915",32,"C",20,16,63,125,0,0,0,0,0,0,0,0,1,0,0,12,35,8,"J",1,33,"E",14,76,141,38,6,0,0,0,0,77,26,530,53,1,9,9,0,2,1,57,21,0,0,0,0,0,0,0,0,0,0,0,47,40,1,0.63797293864558
"1916",18,"C",0,0,68,120,0,0,0,0,0,0,0,0,0,0,0,12,75,13,"J",1,63,"B",13,70,133,21,10,1,0,0,0,78,29,290,44,0,7,9,4,0,9,33,9,0,0,0,0,0,0,2,0,0,0,1,44,35,1,2.27273805580383
"1917",20,"C",0,0,67,120,0,0,0,0,0,0,0,0,1,0,1,12,65,17,"J",1,57,"B",13,70,131,23,9,2,0,0,0,74,28,245,38,1,7,8,1,0,6,45,13,0,1,0,3,0,0,0,0,0,0,2,45,29,0,-4.30273738983
"1918",21,"C",0,0,64,210,0,0,0,1,0,1,0,0,0,0,0,12,35,8,"F",1,57,"E",9,86,227,23,12,0,0,0,0,79,32,415,48,0,7,9,2,0,6,64,20,0,0,0,0,0,0,0,0,0,0,0,45,39,0,1.92350300620488
"1919",24,"C",30,12,60,114,0,0,0,0,0,0,0,0,0,0,1,12,55,10,"J",1,63,"E",9,70,126,26,10,1,0,0,1,80,35,440,68,1,7,9,3,0,0,70,21,0,0,0,0,0,0,0,0,0,0,0,44,40,1,6.6985107735704
"1920",20,"C",6,6,63,120,0,0,0,0,0,0,0,0,0,0,1,12,45,7,"J",1,83,"E",14,74,138,24,14,0,0,0,0,81,39,420,66,1,9,9,0,3,6,64,20,0,0,0,0,0,0,0,0,0,0,0,47,38,1,2.11758187313116
"1921",23,"C",0,5,62,120,0,0,0,0,0,0,0,1,0,0,0,12,65,8,"J",1,90,"E",13,70,130,26,16,0,0,0,0,83,38,290,60,0,5,9,1,1,5,63,20,0,0,0,0,0,0,0,0,0,0,0,44,39,0,6.72456694670429
"1922",21,"C",10,4,62,120,0,2,0,0,0,0,0,0,0,0,0,15,45,7,"K",1,73,"E",13,60,140,25,17,0,0,0,0,84,34,495,46,0,9,9,0,3,9,46,14,0,0,0,0,0,0,0,0,0,0,0,46,39,1,3.55568645741506
"1923",18,"C",0,2,68,136,0,0,0,0,0,1,0,0,0,0,1,14,75,10,"J",1,63,"E",14,85,161,21,10,0,0,0,0,81,36,580,64,1,8,9,3,0,6,57,19,0,0,0,0,0,0,0,0,0,0,0,49,41,1,-0.829102701593383
